mp_id,center_element,sample_name,site_equivalence_tag
mp-1007755,Hf,mp-1007755__mp-1007755-EXAFS-Hf-K,equivalent
mp-1007758,Cd,mp-1007758__mp-1007758-EXAFS-Cd-K,equivalent
mp-1007758,Hf,mp-1007758__mp-1007758-EXAFS-Hf-K,equivalent
mp-1007760,Ge,mp-1007760__mp-1007760-EXAFS-Ge-K,equivalent
mp-1007768,C,mp-1007768__mp-1007768-EXAFS-C-K,equivalent
mp-1007768,Zn,mp-1007768__mp-1007768-EXAFS-Zn-K,equivalent
mp-1007776,P,mp-1007776__mp-1007776-EXAFS-P-K,single_site
mp-1007776,Tl,mp-1007776__mp-1007776-EXAFS-Tl-K,single_site
mp-1007778,N,mp-1007778__mp-1007778-EXAFS-N-K,single_site
mp-1007778,Tl,mp-1007778__mp-1007778-EXAFS-Tl-K,single_site
mp-1007819,Co,mp-1007819__mp-1007819-EXAFS-Co-K,single_site
mp-1007819,W,mp-1007819__mp-1007819-EXAFS-W-K,single_site
mp-1007823,B,mp-1007823__mp-1007823-EXAFS-B-K,single_site
mp-1007823,Ga,mp-1007823__mp-1007823-EXAFS-Ga-K,single_site
mp-1007823,N,mp-1007823__mp-1007823-EXAFS-N-K,equivalent
mp-1007824,Ga,mp-1007824__mp-1007824-EXAFS-Ga-K,equivalent
mp-1007824,N,mp-1007824__mp-1007824-EXAFS-N-K,equivalent
mp-1007852,Co,mp-1007852__mp-1007852-EXAFS-Co-K,equivalent
mp-1007852,Fe,mp-1007852__mp-1007852-EXAFS-Fe-K,single_site
mp-1007853,Ni,mp-1007853__mp-1007853-EXAFS-Ni-K,single_site
mp-1007854,Fe,mp-1007854__mp-1007854-EXAFS-Fe-K,single_site
mp-1007855,Fe,mp-1007855__mp-1007855-EXAFS-Fe-K,single_site
mp-1007855,Ni,mp-1007855__mp-1007855-EXAFS-Ni-K,equivalent
mp-1007857,Ga,mp-1007857__mp-1007857-EXAFS-Ga-K,equivalent
mp-1007862,Fe,mp-1007862__mp-1007862-EXAFS-Fe-K,equivalent
mp-1007862,Ni,mp-1007862__mp-1007862-EXAFS-Ni-K,single_site
mp-1007881,B,mp-1007881__mp-1007881-EXAFS-B-K,equivalent
mp-1007881,Fe,mp-1007881__mp-1007881-EXAFS-Fe-K,equivalent
mp-10078,Ge,mp-10078__mp-10078-EXAFS-Ge-K,equivalent
mp-10078,Tb,mp-10078__mp-10078-EXAFS-Tb-K,equivalent
mp-10078,Ti,mp-10078__mp-10078-EXAFS-Ti-K,equivalent
mp-1007907,Er,mp-1007907__mp-1007907-EXAFS-Er-K,single_site
mp-1007907,Tl,mp-1007907__mp-1007907-EXAFS-Tl-K,single_site
mp-1007908,Dy,mp-1007908__mp-1007908-EXAFS-Dy-K,single_site
mp-1007908,Te,mp-1007908__mp-1007908-EXAFS-Te-K,equivalent
mp-1007908,Tl,mp-1007908__mp-1007908-EXAFS-Tl-K,single_site
mp-1007918,Au,mp-1007918__mp-1007918-EXAFS-Au-K,equivalent
mp-1007918,Dy,mp-1007918__mp-1007918-EXAFS-Dy-K,equivalent
mp-1007922,Cu,mp-1007922__mp-1007922-EXAFS-Cu-K,equivalent
mp-1007922,I,mp-1007922__mp-1007922-EXAFS-I-K,equivalent
mp-1007923,Cr,mp-1007923__mp-1007923-EXAFS-Cr-K,single_site
mp-1007923,Ni,mp-1007923__mp-1007923-EXAFS-Ni-K,equivalent
mp-1007924,Cr,mp-1007924__mp-1007924-EXAFS-Cr-K,single_site
mp-1007924,Cu,mp-1007924__mp-1007924-EXAFS-Cu-K,equivalent
mp-1007924,Si,mp-1007924__mp-1007924-EXAFS-Si-K,single_site
mp-1007961,Cr,mp-1007961__mp-1007961-EXAFS-Cr-K,single_site
mp-1007961,Cu,mp-1007961__mp-1007961-EXAFS-Cu-K,equivalent
mp-1007961,In,mp-1007961__mp-1007961-EXAFS-In-K,single_site
mp-1007974,Cr,mp-1007974__mp-1007974-EXAFS-Cr-K,single_site
mp-1007974,Ni,mp-1007974__mp-1007974-EXAFS-Ni-K,equivalent
mp-1007975,Cr,mp-1007975__mp-1007975-EXAFS-Cr-K,single_site
mp-1007992,Cr,mp-1007992__mp-1007992-EXAFS-Cr-K,equivalent
mp-10079,Ge,mp-10079__mp-10079-EXAFS-Ge-K,equivalent
mp-10079,Tb,mp-10079__mp-10079-EXAFS-Tb-K,equivalent
mp-1007,Dy,mp-1007__mp-1007-EXAFS-Dy-K,single_site
mp-1007,Sb,mp-1007__mp-1007-EXAFS-Sb-K,single_site
mp-10080,B,mp-10080__mp-10080-EXAFS-B-K,equivalent
mp-10080,Ge,mp-10080__mp-10080-EXAFS-Ge-K,equivalent
mp-10080,Pr,mp-10080__mp-10080-EXAFS-Pr-K,equivalent
mp-1008223,Ca,mp-1008223__mp-1008223-EXAFS-Ca-K,single_site
mp-1008223,Se,mp-1008223__mp-1008223-EXAFS-Se-K,single_site
mp-1008224,Co,mp-1008224__mp-1008224-EXAFS-Co-K,equivalent
mp-1008224,Cr,mp-1008224__mp-1008224-EXAFS-Cr-K,single_site
mp-1008224,Si,mp-1008224__mp-1008224-EXAFS-Si-K,single_site
mp-1008225,Cr,mp-1008225__mp-1008225-EXAFS-Cr-K,single_site
mp-1008225,Fe,mp-1008225__mp-1008225-EXAFS-Fe-K,equivalent
mp-1008225,Sb,mp-1008225__mp-1008225-EXAFS-Sb-K,single_site
mp-1008226,Cr,mp-1008226__mp-1008226-EXAFS-Cr-K,single_site
mp-1008226,Fe,mp-1008226__mp-1008226-EXAFS-Fe-K,equivalent
mp-1008226,Sn,mp-1008226__mp-1008226-EXAFS-Sn-K,single_site
mp-1008228,O,mp-1008228__mp-1008228-EXAFS-O-K,equivalent
mp-1008228,P,mp-1008228__mp-1008228-EXAFS-P-K,equivalent
mp-1008228,Sn,mp-1008228__mp-1008228-EXAFS-Sn-K,equivalent
mp-1008275,Ni,mp-1008275__mp-1008275-EXAFS-Ni-K,single_site
mp-1008277,As,mp-1008277__mp-1008277-EXAFS-As-K,single_site
mp-1008277,Co,mp-1008277__mp-1008277-EXAFS-Co-K,equivalent
mp-1008277,Cr,mp-1008277__mp-1008277-EXAFS-Cr-K,single_site
mp-1008278,Cr,mp-1008278__mp-1008278-EXAFS-Cr-K,equivalent
mp-1008278,Ni,mp-1008278__mp-1008278-EXAFS-Ni-K,single_site
mp-1008279,Co,mp-1008279__mp-1008279-EXAFS-Co-K,equivalent
mp-1008279,Mo,mp-1008279__mp-1008279-EXAFS-Mo-K,single_site
mp-1008280,Co,mp-1008280__mp-1008280-EXAFS-Co-K,equivalent
mp-1008280,Cr,mp-1008280__mp-1008280-EXAFS-Cr-K,single_site
mp-1008282,Fe,mp-1008282__mp-1008282-EXAFS-Fe-K,single_site
mp-1008284,Cr,mp-1008284__mp-1008284-EXAFS-Cr-K,equivalent
mp-1008284,Ni,mp-1008284__mp-1008284-EXAFS-Ni-K,single_site
mp-1008285,Cr,mp-1008285__mp-1008285-EXAFS-Cr-K,equivalent
mp-1008285,Fe,mp-1008285__mp-1008285-EXAFS-Fe-K,single_site
mp-1008349,Co,mp-1008349__mp-1008349-EXAFS-Co-K,equivalent
mp-1008349,Ni,mp-1008349__mp-1008349-EXAFS-Ni-K,single_site
mp-1008394,Cl,mp-1008394__mp-1008394-EXAFS-Cl-K,equivalent
mp-1008471,Cd,mp-1008471__mp-1008471-EXAFS-Cd-K,equivalent
mp-1008471,Te,mp-1008471__mp-1008471-EXAFS-Te-K,equivalent
mp-1008472,Cd,mp-1008472__mp-1008472-EXAFS-Cd-K,single_site
mp-1008472,P,mp-1008472__mp-1008472-EXAFS-P-K,equivalent
mp-1008472,Si,mp-1008472__mp-1008472-EXAFS-Si-K,single_site
mp-1008487,B,mp-1008487__mp-1008487-EXAFS-B-K,equivalent
mp-1008487,W,mp-1008487__mp-1008487-EXAFS-W-K,equivalent
mp-1008488,Bi,mp-1008488__mp-1008488-EXAFS-Bi-K,equivalent
mp-1008488,Pd,mp-1008488__mp-1008488-EXAFS-Pd-K,equivalent
mp-1008489,Cd,mp-1008489__mp-1008489-EXAFS-Cd-K,single_site
mp-1008489,N,mp-1008489__mp-1008489-EXAFS-N-K,single_site
mp-1008490,Bi,mp-1008490__mp-1008490-EXAFS-Bi-K,single_site
mp-1008492,Br,mp-1008492__mp-1008492-EXAFS-Br-K,equivalent
mp-1008492,Cl,mp-1008492__mp-1008492-EXAFS-Cl-K,equivalent
mp-1008498,Ca,mp-1008498__mp-1008498-EXAFS-Ca-K,equivalent
mp-1008500,Ba,mp-1008500__mp-1008500-EXAFS-Ba-K,equivalent
mp-1008500,O,mp-1008500__mp-1008500-EXAFS-O-K,equivalent
mp-1008524,Be,mp-1008524__mp-1008524-EXAFS-Be-K,equivalent
mp-1008524,Se,mp-1008524__mp-1008524-EXAFS-Se-K,equivalent
mp-1008525,C,mp-1008525__mp-1008525-EXAFS-C-K,single_site
mp-1008525,N,mp-1008525__mp-1008525-EXAFS-N-K,single_site
mp-1008527,B,mp-1008527__mp-1008527-EXAFS-B-K,equivalent
mp-1008527,C,mp-1008527__mp-1008527-EXAFS-C-K,single_site
mp-1008527,N,mp-1008527__mp-1008527-EXAFS-N-K,single_site
mp-1008528,As,mp-1008528__mp-1008528-EXAFS-As-K,single_site
mp-1008528,B,mp-1008528__mp-1008528-EXAFS-B-K,equivalent
mp-1008528,P,mp-1008528__mp-1008528-EXAFS-P-K,single_site
mp-1008554,Al,mp-1008554__mp-1008554-EXAFS-Al-K,equivalent
mp-1008554,V,mp-1008554__mp-1008554-EXAFS-V-K,single_site
mp-1008555,Al,mp-1008555__mp-1008555-EXAFS-Al-K,single_site
mp-1008555,Cu,mp-1008555__mp-1008555-EXAFS-Cu-K,equivalent
mp-1008559,B,mp-1008559__mp-1008559-EXAFS-B-K,equivalent
mp-1008559,P,mp-1008559__mp-1008559-EXAFS-P-K,equivalent
mp-1008561,Tl,mp-1008561__mp-1008561-EXAFS-Tl-K,single_site
mp-1008561,Tm,mp-1008561__mp-1008561-EXAFS-Tm-K,single_site
mp-1008600,N,mp-1008600__mp-1008600-EXAFS-N-K,equivalent
mp-1008600,Zr,mp-1008600__mp-1008600-EXAFS-Zr-K,single_site
mp-1008601,Ag,mp-1008601__mp-1008601-EXAFS-Ag-K,equivalent
mp-1008601,Zr,mp-1008601__mp-1008601-EXAFS-Zr-K,single_site
mp-1008610,Au,mp-1008610__mp-1008610-EXAFS-Au-K,single_site
mp-1008610,N,mp-1008610__mp-1008610-EXAFS-N-K,single_site
mp-1008617,Ag,mp-1008617__mp-1008617-EXAFS-Ag-K,equivalent
mp-1008617,Yb,mp-1008617__mp-1008617-EXAFS-Yb-K,single_site
mp-1008625,C,mp-1008625__mp-1008625-EXAFS-C-K,single_site
mp-1008625,W,mp-1008625__mp-1008625-EXAFS-W-K,equivalent
mp-1008630,C,mp-1008630__mp-1008630-EXAFS-C-K,single_site
mp-1008630,W,mp-1008630__mp-1008630-EXAFS-W-K,single_site
mp-1008634,Au,mp-1008634__mp-1008634-EXAFS-Au-K,equivalent
mp-1008642,C,mp-1008642__mp-1008642-EXAFS-C-K,equivalent
mp-1008642,U,mp-1008642__mp-1008642-EXAFS-U-K,single_site
mp-1008650,Ce,mp-1008650__mp-1008650-EXAFS-Ce-K,single_site
mp-1008650,Se,mp-1008650__mp-1008650-EXAFS-Se-K,single_site
mp-1008653,Ag,mp-1008653__mp-1008653-EXAFS-Ag-K,single_site
mp-1008653,C,mp-1008653__mp-1008653-EXAFS-C-K,single_site
mp-1008661,Au,mp-1008661__mp-1008661-EXAFS-Au-K,single_site
mp-1008661,C,mp-1008661__mp-1008661-EXAFS-C-K,single_site
mp-1008669,U,mp-1008669__mp-1008669-EXAFS-U-K,single_site
mp-1008676,S,mp-1008676__mp-1008676-EXAFS-S-K,equivalent
mp-1008676,Ti,mp-1008676__mp-1008676-EXAFS-Ti-K,single_site
mp-1008677,O,mp-1008677__mp-1008677-EXAFS-O-K,equivalent
mp-1008677,Ti,mp-1008677__mp-1008677-EXAFS-Ti-K,single_site
mp-1008680,Ge,mp-1008680__mp-1008680-EXAFS-Ge-K,single_site
mp-1008680,Pt,mp-1008680__mp-1008680-EXAFS-Pt-K,single_site
mp-1008680,Ti,mp-1008680__mp-1008680-EXAFS-Ti-K,single_site
mp-1008682,S,mp-1008682__mp-1008682-EXAFS-S-K,equivalent
mp-1008682,Ti,mp-1008682__mp-1008682-EXAFS-Ti-K,single_site
mp-10086,F,mp-10086__mp-10086-EXAFS-F-K,equivalent
mp-10086,S,mp-10086__mp-10086-EXAFS-S-K,equivalent
mp-10086,Y,mp-10086__mp-10086-EXAFS-Y-K,equivalent
mp-1008702,In,mp-1008702__mp-1008702-EXAFS-In-K,single_site
mp-1008727,Ge,mp-1008727__mp-1008727-EXAFS-Ge-K,single_site
mp-1008728,Ni,mp-1008728__mp-1008728-EXAFS-Ni-K,single_site
mp-1008733,Ge,mp-1008733__mp-1008733-EXAFS-Ge-K,equivalent
mp-1008734,Th,mp-1008734__mp-1008734-EXAFS-Th-K,single_site
mp-1008752,Ce,mp-1008752__mp-1008752-EXAFS-Ce-K,single_site
mp-1008752,Te,mp-1008752__mp-1008752-EXAFS-Te-K,single_site
mp-1008753,Al,mp-1008753__mp-1008753-EXAFS-Al-K,single_site
mp-1008762,N,mp-1008762__mp-1008762-EXAFS-N-K,equivalent
mp-1008762,Ta,mp-1008762__mp-1008762-EXAFS-Ta-K,single_site
mp-1008776,C,mp-1008776__mp-1008776-EXAFS-C-K,equivalent
mp-1008776,Sr,mp-1008776__mp-1008776-EXAFS-Sr-K,single_site
mp-1008785,O,mp-1008785__mp-1008785-EXAFS-O-K,equivalent
mp-1008785,Ru,mp-1008785__mp-1008785-EXAFS-Ru-K,single_site
mp-1008786,Mg,mp-1008786__mp-1008786-EXAFS-Mg-K,single_site
mp-1008786,Te,mp-1008786__mp-1008786-EXAFS-Te-K,single_site
mp-1008798,N,mp-1008798__mp-1008798-EXAFS-N-K,equivalent
mp-1008798,Re,mp-1008798__mp-1008798-EXAFS-Re-K,single_site
mp-10087,Ce,mp-10087__mp-10087-EXAFS-Ce-K,equivalent
mp-10087,Sc,mp-10087__mp-10087-EXAFS-Sc-K,equivalent
mp-10087,Si,mp-10087__mp-10087-EXAFS-Si-K,equivalent
mp-1008802,C,mp-1008802__mp-1008802-EXAFS-C-K,equivalent
mp-1008802,Re,mp-1008802__mp-1008802-EXAFS-Re-K,single_site
mp-1008805,C,mp-1008805__mp-1008805-EXAFS-C-K,equivalent
mp-1008805,Re,mp-1008805__mp-1008805-EXAFS-Re-K,single_site
mp-1008820,N,mp-1008820__mp-1008820-EXAFS-N-K,equivalent
mp-1008820,Pd,mp-1008820__mp-1008820-EXAFS-Pd-K,single_site
mp-1008826,N,mp-1008826__mp-1008826-EXAFS-N-K,equivalent
mp-1008826,Os,mp-1008826__mp-1008826-EXAFS-Os-K,single_site
mp-1008832,C,mp-1008832__mp-1008832-EXAFS-C-K,single_site
mp-1008832,Hf,mp-1008832__mp-1008832-EXAFS-Hf-K,single_site
mp-1008835,C,mp-1008835__mp-1008835-EXAFS-C-K,equivalent
mp-1008835,Os,mp-1008835__mp-1008835-EXAFS-Os-K,single_site
mp-1008858,Bi,mp-1008858__mp-1008858-EXAFS-Bi-K,single_site
mp-1008858,Nd,mp-1008858__mp-1008858-EXAFS-Nd-K,single_site
mp-1008858,Pd,mp-1008858__mp-1008858-EXAFS-Pd-K,single_site
mp-1008865,Cd,mp-1008865__mp-1008865-EXAFS-Cd-K,equivalent
mp-1008865,Nd,mp-1008865__mp-1008865-EXAFS-Nd-K,single_site
mp-1008866,Ag,mp-1008866__mp-1008866-EXAFS-Ag-K,single_site
mp-1008866,Na,mp-1008866__mp-1008866-EXAFS-Na-K,single_site
mp-1008866,O,mp-1008866__mp-1008866-EXAFS-O-K,single_site
mp-1008867,Cu,mp-1008867__mp-1008867-EXAFS-Cu-K,single_site
mp-1008867,Na,mp-1008867__mp-1008867-EXAFS-Na-K,single_site
mp-1008867,O,mp-1008867__mp-1008867-EXAFS-O-K,single_site
mp-1008872,Fe,mp-1008872__mp-1008872-EXAFS-Fe-K,single_site
mp-1008872,Mn,mp-1008872__mp-1008872-EXAFS-Mn-K,single_site
mp-1008872,Te,mp-1008872__mp-1008872-EXAFS-Te-K,single_site
mp-1008873,Co,mp-1008873__mp-1008873-EXAFS-Co-K,single_site
mp-1008873,Se,mp-1008873__mp-1008873-EXAFS-Se-K,single_site
mp-1008874,Co,mp-1008874__mp-1008874-EXAFS-Co-K,single_site
mp-1008874,Mn,mp-1008874__mp-1008874-EXAFS-Mn-K,single_site
mp-1008874,Te,mp-1008874__mp-1008874-EXAFS-Te-K,single_site
mp-1008881,Mg,mp-1008881__mp-1008881-EXAFS-Mg-K,single_site
mp-1008881,Ni,mp-1008881__mp-1008881-EXAFS-Ni-K,single_site
mp-1008901,Mg,mp-1008901__mp-1008901-EXAFS-Mg-K,single_site
mp-1008902,Lu,mp-1008902__mp-1008902-EXAFS-Lu-K,single_site
mp-1008902,Sb,mp-1008902__mp-1008902-EXAFS-Sb-K,equivalent
mp-1008903,Ag,mp-1008903__mp-1008903-EXAFS-Ag-K,single_site
mp-1008903,Mg,mp-1008903__mp-1008903-EXAFS-Mg-K,single_site
mp-1008903,Sb,mp-1008903__mp-1008903-EXAFS-Sb-K,single_site
mp-1008910,Cd,mp-1008910__mp-1008910-EXAFS-Cd-K,equivalent
mp-1008910,Lu,mp-1008910__mp-1008910-EXAFS-Lu-K,single_site
mp-1008912,Ag,mp-1008912__mp-1008912-EXAFS-Ag-K,single_site
mp-1008912,C,mp-1008912__mp-1008912-EXAFS-C-K,single_site
mp-1008918,Cd,mp-1008918__mp-1008918-EXAFS-Cd-K,single_site
mp-1008918,N,mp-1008918__mp-1008918-EXAFS-N-K,single_site
mp-1008920,Ge,mp-1008920__mp-1008920-EXAFS-Ge-K,single_site
mp-1008921,Cd,mp-1008921__mp-1008921-EXAFS-Cd-K,single_site
mp-1008921,N,mp-1008921__mp-1008921-EXAFS-N-K,single_site
mp-1008924,Dy,mp-1008924__mp-1008924-EXAFS-Dy-K,single_site
mp-1008924,Sb,mp-1008924__mp-1008924-EXAFS-Sb-K,single_site
mp-1008927,As,mp-1008927__mp-1008927-EXAFS-As-K,single_site
mp-1008927,Fe,mp-1008927__mp-1008927-EXAFS-Fe-K,single_site
mp-1008927,Li,mp-1008927__mp-1008927-EXAFS-Li-K,single_site
mp-1008928,Eu,mp-1008928__mp-1008928-EXAFS-Eu-K,single_site
mp-1008928,Se,mp-1008928__mp-1008928-EXAFS-Se-K,single_site
mp-1008929,Fe,mp-1008929__mp-1008929-EXAFS-Fe-K,single_site
mp-1008929,N,mp-1008929__mp-1008929-EXAFS-N-K,single_site
mp-1008931,Er,mp-1008931__mp-1008931-EXAFS-Er-K,single_site
mp-1008931,Sb,mp-1008931__mp-1008931-EXAFS-Sb-K,single_site
mp-1008986,Ir,mp-1008986__mp-1008986-EXAFS-Ir-K,single_site
mp-1008986,N,mp-1008986__mp-1008986-EXAFS-N-K,single_site
mp-1008998,La,mp-1008998__mp-1008998-EXAFS-La-K,single_site
mp-1008998,S,mp-1008998__mp-1008998-EXAFS-S-K,single_site
mp-1008,Hg,mp-1008__mp-1008-EXAFS-Hg-K,single_site
mp-1008,Ni,mp-1008__mp-1008-EXAFS-Ni-K,single_site
mp-1009006,As,mp-1009006__mp-1009006-EXAFS-As-K,single_site
mp-1009006,Cd,mp-1009006__mp-1009006-EXAFS-Cd-K,single_site
mp-1009006,Li,mp-1009006__mp-1009006-EXAFS-Li-K,single_site
mp-1009008,La,mp-1009008__mp-1009008-EXAFS-La-K,single_site
mp-1009008,Te,mp-1009008__mp-1009008-EXAFS-Te-K,single_site
mp-1009015,Ir,mp-1009015__mp-1009015-EXAFS-Ir-K,single_site
mp-1009015,N,mp-1009015__mp-1009015-EXAFS-N-K,single_site
mp-1009016,As,mp-1009016__mp-1009016-EXAFS-As-K,single_site
mp-1009016,Lu,mp-1009016__mp-1009016-EXAFS-Lu-K,single_site
mp-1009017,Ho,mp-1009017__mp-1009017-EXAFS-Ho-K,single_site
mp-1009017,Sb,mp-1009017__mp-1009017-EXAFS-Sb-K,single_site
mp-1009018,Ag,mp-1009018__mp-1009018-EXAFS-Ag-K,single_site
mp-1009018,In,mp-1009018__mp-1009018-EXAFS-In-K,single_site
mp-1009020,Cu,mp-1009020__mp-1009020-EXAFS-Cu-K,single_site
mp-1009020,K,mp-1009020__mp-1009020-EXAFS-K-K,single_site
mp-1009020,O,mp-1009020__mp-1009020-EXAFS-O-K,single_site
mp-1009048,Ag,mp-1009048__mp-1009048-EXAFS-Ag-K,single_site
mp-1009048,K,mp-1009048__mp-1009048-EXAFS-K-K,single_site
mp-1009048,O,mp-1009048__mp-1009048-EXAFS-O-K,single_site
mp-1009071,C,mp-1009071__mp-1009071-EXAFS-C-K,equivalent
mp-1009071,Ir,mp-1009071__mp-1009071-EXAFS-Ir-K,single_site
mp-1009079,Cr,mp-1009079__mp-1009079-EXAFS-Cr-K,single_site
mp-1009079,Te,mp-1009079__mp-1009079-EXAFS-Te-K,single_site
mp-1009080,Cd,mp-1009080__mp-1009080-EXAFS-Cd-K,equivalent
mp-1009080,Ho,mp-1009080__mp-1009080-EXAFS-Ho-K,single_site
mp-1009082,As,mp-1009082__mp-1009082-EXAFS-As-K,equivalent
mp-1009082,Mg,mp-1009082__mp-1009082-EXAFS-Mg-K,equivalent
mp-1009082,Sn,mp-1009082__mp-1009082-EXAFS-Sn-K,equivalent
mp-1009083,Mg,mp-1009083__mp-1009083-EXAFS-Mg-K,equivalent
mp-1009083,Sn,mp-1009083__mp-1009083-EXAFS-Sn-K,equivalent
mp-1009084,As,mp-1009084__mp-1009084-EXAFS-As-K,equivalent
mp-1009084,Be,mp-1009084__mp-1009084-EXAFS-Be-K,equivalent
mp-1009084,Sn,mp-1009084__mp-1009084-EXAFS-Sn-K,equivalent
mp-1009085,Be,mp-1009085__mp-1009085-EXAFS-Be-K,equivalent
mp-1009085,P,mp-1009085__mp-1009085-EXAFS-P-K,equivalent
mp-1009085,Si,mp-1009085__mp-1009085-EXAFS-Si-K,equivalent
mp-1009086,Be,mp-1009086__mp-1009086-EXAFS-Be-K,equivalent
mp-1009086,P,mp-1009086__mp-1009086-EXAFS-P-K,equivalent
mp-1009086,Sn,mp-1009086__mp-1009086-EXAFS-Sn-K,equivalent
mp-1009087,As,mp-1009087__mp-1009087-EXAFS-As-K,equivalent
mp-1009087,Be,mp-1009087__mp-1009087-EXAFS-Be-K,equivalent
mp-1009087,Si,mp-1009087__mp-1009087-EXAFS-Si-K,equivalent
mp-1009088,As,mp-1009088__mp-1009088-EXAFS-As-K,equivalent
mp-1009088,Be,mp-1009088__mp-1009088-EXAFS-Be-K,equivalent
mp-1009088,Ge,mp-1009088__mp-1009088-EXAFS-Ge-K,equivalent
mp-1009113,Hg,mp-1009113__mp-1009113-EXAFS-Hg-K,equivalent
mp-1009113,Ho,mp-1009113__mp-1009113-EXAFS-Ho-K,single_site
mp-1009127,Mg,mp-1009127__mp-1009127-EXAFS-Mg-K,single_site
mp-1009129,Mg,mp-1009129__mp-1009129-EXAFS-Mg-K,single_site
mp-1009129,O,mp-1009129__mp-1009129-EXAFS-O-K,single_site
mp-1009132,Bi,mp-1009132__mp-1009132-EXAFS-Bi-K,single_site
mp-1009132,Ho,mp-1009132__mp-1009132-EXAFS-Ho-K,single_site
mp-1009132,Pd,mp-1009132__mp-1009132-EXAFS-Pd-K,single_site
mp-1009133,Co,mp-1009133__mp-1009133-EXAFS-Co-K,single_site
mp-1009134,Fe,mp-1009134__mp-1009134-EXAFS-Fe-K,single_site
mp-1009135,Mn,mp-1009135__mp-1009135-EXAFS-Mn-K,single_site
mp-1009135,P,mp-1009135__mp-1009135-EXAFS-P-K,single_site
mp-1009206,Mn,mp-1009206__mp-1009206-EXAFS-Mn-K,single_site
mp-1009206,Sn,mp-1009206__mp-1009206-EXAFS-Sn-K,single_site
mp-1009207,Mn,mp-1009207__mp-1009207-EXAFS-Mn-K,single_site
mp-1009207,Sb,mp-1009207__mp-1009207-EXAFS-Sb-K,single_site
mp-1009213,Mn,mp-1009213__mp-1009213-EXAFS-Mn-K,single_site
mp-1009213,Sb,mp-1009213__mp-1009213-EXAFS-Sb-K,single_site
mp-1009217,Mn,mp-1009217__mp-1009217-EXAFS-Mn-K,single_site
mp-1009217,Sb,mp-1009217__mp-1009217-EXAFS-Sb-K,single_site
mp-1009218,C,mp-1009218__mp-1009218-EXAFS-C-K,single_site
mp-1009218,Mo,mp-1009218__mp-1009218-EXAFS-Mo-K,single_site
mp-1009219,Hf,mp-1009219__mp-1009219-EXAFS-Hf-K,single_site
mp-1009219,N,mp-1009219__mp-1009219-EXAFS-N-K,equivalent
mp-1009221,N,mp-1009221__mp-1009221-EXAFS-N-K,single_site
mp-1009221,Na,mp-1009221__mp-1009221-EXAFS-Na-K,single_site
mp-1009223,As,mp-1009223__mp-1009223-EXAFS-As-K,single_site
mp-1009223,Na,mp-1009223__mp-1009223-EXAFS-Na-K,single_site
mp-1009230,As,mp-1009230__mp-1009230-EXAFS-As-K,single_site
mp-1009230,Nd,mp-1009230__mp-1009230-EXAFS-Nd-K,single_site
mp-1009237,N,mp-1009237__mp-1009237-EXAFS-N-K,single_site
mp-1009237,Nd,mp-1009237__mp-1009237-EXAFS-Nd-K,single_site
mp-1009238,Hf,mp-1009238__mp-1009238-EXAFS-Hf-K,equivalent
mp-1009238,Tl,mp-1009238__mp-1009238-EXAFS-Tl-K,single_site
mp-1009264,Co,mp-1009264__mp-1009264-EXAFS-Co-K,single_site
mp-1009264,Nb,mp-1009264__mp-1009264-EXAFS-Nb-K,single_site
mp-10092,Cu,mp-10092__mp-10092-EXAFS-Cu-K,equivalent
mp-10092,K,mp-10092__mp-10092-EXAFS-K-K,single_site
mp-1009458,C,mp-1009458__mp-1009458-EXAFS-C-K,single_site
mp-1009458,Nb,mp-1009458__mp-1009458-EXAFS-Nb-K,single_site
mp-1009459,C,mp-1009459__mp-1009459-EXAFS-C-K,single_site
mp-1009459,Nb,mp-1009459__mp-1009459-EXAFS-Nb-K,single_site
mp-1009471,N,mp-1009471__mp-1009471-EXAFS-N-K,single_site
mp-1009471,Nb,mp-1009471__mp-1009471-EXAFS-Nb-K,single_site
mp-1009485,Cr,mp-1009485__mp-1009485-EXAFS-Cr-K,single_site
mp-1009485,N,mp-1009485__mp-1009485-EXAFS-N-K,single_site
mp-1009488,N,mp-1009488__mp-1009488-EXAFS-N-K,single_site
mp-1009488,Ni,mp-1009488__mp-1009488-EXAFS-Ni-K,single_site
mp-1009489,Rb,mp-1009489__mp-1009489-EXAFS-Rb-K,single_site
mp-1009489,Te,mp-1009489__mp-1009489-EXAFS-Te-K,single_site
mp-1009491,Rb,mp-1009491__mp-1009491-EXAFS-Rb-K,single_site
mp-1009491,Te,mp-1009491__mp-1009491-EXAFS-Te-K,single_site
mp-1009493,N,mp-1009493__mp-1009493-EXAFS-N-K,single_site
mp-1009493,Np,mp-1009493__mp-1009493-EXAFS-Np-K,single_site
mp-1009494,N,mp-1009494__mp-1009494-EXAFS-N-K,single_site
mp-1009494,Np,mp-1009494__mp-1009494-EXAFS-Np-K,single_site
mp-1009495,N,mp-1009495__mp-1009495-EXAFS-N-K,single_site
mp-1009495,Os,mp-1009495__mp-1009495-EXAFS-Os-K,single_site
mp-1009496,N,mp-1009496__mp-1009496-EXAFS-N-K,single_site
mp-1009496,Os,mp-1009496__mp-1009496-EXAFS-Os-K,single_site
mp-10094,Re,mp-10094__mp-10094-EXAFS-Re-K,equivalent
